Stop Height,Runner Height,Free Runner,Score Diff
0.666667,0.666667,1.000000,-0.011874
0.800000,0.800000,1.000000,-0.010678
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.003024
0.285714,0.285714,1.000000,-0.023483
0.666667,0.666667,1.000000,0.008947
0.800000,0.800000,1.000000,-0.008224
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.003302
0.142857,0.142857,1.000000,-0.000835
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.067373
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.067069
0.000000,0.000000,1.000000,0.011021
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.084507
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.084507
0.333333,0.333333,1.000000,0.009187
0.800000,0.800000,1.000000,-0.059927
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.023686
0.142857,0.142857,1.000000,-0.021590
0.333333,0.333333,1.000000,0.044074
0.600000,0.600000,1.000000,0.066830
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.016279
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.036389
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000139
0.285714,0.285714,1.000000,0.123971
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.069110
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.016231
0.142857,0.142857,1.000000,0.054469
0.666667,0.666667,1.000000,0.131390
0.400000,0.400000,1.000000,0.012467
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.012344
0.666667,0.666667,1.000000,-0.068896
0.600000,0.600000,1.000000,0.019960
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.014326
0.142857,0.142857,1.000000,0.001488
0.666667,0.666667,1.000000,-0.009225
0.600000,0.600000,1.000000,0.020498
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.040145
0.000000,0.000000,1.000000,-0.004490
0.666667,0.666667,1.000000,-0.037734
0.600000,0.600000,1.000000,0.027608
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.003156
0.285714,0.285714,1.000000,-0.052983
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.009268
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.115090
0.000000,0.000000,1.000000,0.003388
0.666667,0.666667,1.000000,-0.008519
0.400000,0.400000,1.000000,0.005093
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.036571
0.142857,0.142857,1.000000,0.008611
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.023768
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.074228
0.142857,0.142857,1.000000,0.050695
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.021623
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.010473
0.285714,0.285714,1.000000,0.148116
0.666667,0.666667,1.000000,0.119941
0.200000,0.200000,1.000000,0.002100
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.033923
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.001772
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.113295
0.142857,0.142857,1.000000,0.014484
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000630
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.098091
0.285714,0.285714,1.000000,0.098091
0.333333,0.333333,1.000000,-0.012573
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.072048
0.800000,0.800000,1.000000,0.040232
0.000000,0.000000,1.000000,-0.058219
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.005205
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.040761
0.285714,0.285714,1.000000,0.142131
0.666667,0.666667,1.000000,-0.017827
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.055213
0.600000,0.600000,1.000000,0.032227
0.000000,0.000000,1.000000,-0.027511
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.070308
0.400000,0.400000,1.000000,0.000161
0.000000,0.000000,1.000000,0.000977
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.069263
0.200000,0.200000,1.000000,0.000000
0.142857,0.142857,1.000000,0.003259
0.666667,0.666667,1.000000,-0.034413
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.049930
0.200000,0.200000,1.000000,0.000650
0.285714,0.285714,1.000000,0.015747
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.065789
0.000000,0.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.065789
0.333333,0.333333,1.000000,0.011049
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.099523
0.600000,0.600000,1.000000,0.043724
0.142857,0.142857,1.000000,-0.024317
0.666667,0.666667,1.000000,-0.009092
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.064797
0.400000,0.400000,1.000000,0.002326
0.142857,0.142857,1.000000,0.001222
0.333333,0.333333,1.000000,-0.040230
0.800000,0.800000,1.000000,0.042892
0.857143,0.857143,1.000000,-0.073382
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.021922
0.666667,0.666667,1.000000,0.073172
0.800000,0.800000,1.000000,0.099453
0.857143,0.857143,1.000000,-0.051179
0.800000,0.800000,1.000000,-0.017797
0.000000,0.000000,1.000000,-0.500176
0.333333,0.333333,1.000000,-0.162370
0.800000,0.800000,1.000000,0.017214
0.857143,0.857143,1.000000,-0.063196
0.800000,0.800000,1.000000,0.017214
0.142857,0.142857,1.000000,-0.162370
0.666667,0.666667,1.000000,0.015079
0.800000,0.800000,1.000000,-0.015224
0.857143,0.857143,1.000000,-0.091081
0.600000,0.600000,1.000000,0.037158
0.142857,0.142857,1.000000,-0.135791
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.002464
0.857143,0.857143,1.000000,-0.042241
0.400000,0.400000,1.000000,-0.015961
0.142857,0.142857,1.000000,0.018364
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.026667
0.857143,0.857143,1.000000,0.026667
0.000000,0.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.004055
0.857143,0.857143,1.000000,-0.038343
0.600000,0.600000,1.000000,0.023347
0.000000,0.000000,1.000000,-0.008936
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.021312
0.857143,0.857143,1.000000,-0.038203
0.200000,0.200000,1.000000,0.000013
0.285714,0.285714,1.000000,0.015982
0.666667,0.666667,1.000000,0.062729
0.800000,0.800000,1.000000,0.029433
0.857143,0.857143,1.000000,-0.074140
0.400000,0.400000,1.000000,-0.143691
0.285714,0.285714,1.000000,0.045273
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.015515
0.857143,0.857143,1.000000,-0.101710
0.600000,0.600000,1.000000,0.031036
0.142857,0.142857,1.000000,0.003519
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.000749
0.857143,0.857143,1.000000,-0.051633
0.800000,0.800000,1.000000,0.034633
0.000000,0.000000,1.000000,-0.015750
0.666667,0.666667,1.000000,0.034175
0.600000,0.600000,1.000000,0.013948
0.857143,0.857143,1.000000,-0.081637
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.003269
0.666667,0.666667,1.000000,0.065257
0.600000,0.600000,1.000000,0.012857
0.857143,0.857143,1.000000,-0.089594
0.800000,0.800000,1.000000,-0.043302
0.142857,0.142857,1.000000,-0.122255
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.001387
0.857143,0.857143,1.000000,0.028091
0.200000,0.200000,1.000000,0.000004
0.666667,0.666667,1.000000,-0.033849
0.600000,0.600000,1.000000,0.024054
0.857143,0.857143,1.000000,-0.080333
0.600000,0.600000,1.000000,0.024054
0.285714,0.285714,1.000000,-0.033849
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.016775
0.857143,0.857143,1.000000,-0.065784
0.400000,0.400000,1.000000,-0.006125
0.285714,0.285714,1.000000,0.051334
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.000037
0.857143,0.857143,1.000000,0.014058
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000206
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.000072
0.857143,0.857143,1.000000,0.028161
0.400000,0.400000,1.000000,0.000072
0.666667,0.666667,1.000000,0.040413
0.400000,0.400000,1.000000,-0.005604
0.857143,0.857143,1.000000,-0.080219
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.003701
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.014833
0.857143,0.857143,1.000000,-0.085249
0.600000,0.600000,1.000000,0.026744
0.285714,0.285714,1.000000,0.046005
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000799
0.857143,0.857143,1.000000,-0.058404
0.800000,0.800000,1.000000,0.019888
0.285714,0.285714,1.000000,0.006468
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000002
0.857143,0.857143,1.000000,0.013851
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.000684
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.013158
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.013158
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.015092
0.857143,0.857143,1.000000,-0.059383
0.800000,0.800000,1.000000,0.033878
0.142857,0.142857,1.000000,-0.007758
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.041854
0.600000,0.600000,1.000000,0.029665
0.000000,0.000000,1.000000,0.001941
0.666667,0.666667,1.000000,-0.052748
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.005019
0.800000,0.800000,1.000000,0.015799
0.000000,0.000000,1.000000,-0.006854
0.333333,0.333333,1.000000,-0.024754
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.009909
0.800000,0.800000,1.000000,0.013855
0.142857,0.142857,1.000000,-0.011614
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.024975
0.200000,0.200000,1.000000,0.000000
0.285714,0.285714,1.000000,0.092408
0.666667,0.666667,1.000000,-0.065194
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,-0.004559
0.600000,0.600000,1.000000,0.019989
0.142857,0.142857,1.000000,0.004501
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.036744
0.714286,0.714286,1.000000,0.003596
0.800000,0.800000,1.000000,0.018643
0.000000,0.000000,1.000000,-0.009916
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.043070
0.714286,0.714286,1.000000,0.004675
0.600000,0.600000,1.000000,0.026045
0.142857,0.142857,1.000000,0.010427
0.666667,0.666667,1.000000,-0.006278
0.800000,0.800000,1.000000,0.007690
0.714286,0.714286,1.000000,-0.013921
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,-0.006746
0.666667,0.666667,1.000000,-0.049769
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.000982
0.400000,0.400000,1.000000,0.001852
0.285714,0.285714,1.000000,0.005424
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.714286,0.714286,1.000000,0.047417
0.400000,0.400000,1.000000,0.006470
0.142857,0.142857,1.000000,0.025226
0.666667,0.666667,1.000000,-0.004144
0.800000,0.800000,1.000000,0.011248
0.714286,0.714286,1.000000,-0.025262
0.800000,0.800000,1.000000,-0.021243
0.142857,0.142857,1.000000,-0.138438
0.666667,0.666667,1.000000,-0.010624
0.800000,0.800000,1.000000,-0.011882
0.714286,0.714286,1.000000,-0.026681
0.600000,0.600000,1.000000,-0.001784
0.285714,0.285714,1.000000,-0.010077
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.033101
0.714286,0.714286,1.000000,0.006267
0.200000,0.200000,1.000000,0.000112
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.029285
0.714286,0.714286,1.000000,0.012050
0.400000,0.400000,1.000000,0.001072
0.285714,0.285714,1.000000,0.023848
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.005545
0.714286,0.714286,1.000000,-0.009196
0.600000,0.600000,1.000000,0.019383
0.285714,0.285714,1.000000,0.013687
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,-0.008161
0.714286,0.714286,1.000000,-0.003075
0.800000,0.800000,1.000000,0.010714
0.142857,0.142857,1.000000,-0.004329
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.012101
0.714286,0.714286,1.000000,0.016923
0.400000,0.400000,1.000000,0.003077
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.006046
0.714286,0.714286,1.000000,0.008463
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000651
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.001541
0.714286,0.714286,1.000000,0.009532
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.005115
0.666667,0.666667,1.000000,-0.006961
0.600000,0.600000,1.000000,0.010719
0.714286,0.714286,1.000000,-0.013836
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,-0.010769
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000069
0.714286,0.714286,1.000000,0.005149
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.018375
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.007286
0.714286,0.714286,1.000000,0.000063
0.800000,0.800000,1.000000,0.011996
0.285714,0.285714,1.000000,0.008795
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.032493
0.600000,0.600000,1.000000,0.052782
0.142857,0.142857,1.000000,0.032947
0.666667,0.666667,1.000000,-0.059699
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,-0.001756
0.800000,0.800000,1.000000,0.011510
0.142857,0.142857,1.000000,-0.001922
0.666667,0.666667,1.000000,-0.069815
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.003136
0.600000,0.600000,1.000000,0.013345
0.285714,0.285714,1.000000,-0.002168
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.009318
0.800000,0.800000,1.000000,0.092894
0.000000,0.000000,1.000000,0.001442
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.571429,0.571429,1.000000,0.020484
0.400000,0.400000,1.000000,0.002255
0.285714,0.285714,1.000000,0.114784
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.018395
0.571429,0.571429,1.000000,0.001906
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000689
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.042127
0.571429,0.571429,1.000000,0.000462
0.800000,0.800000,1.000000,0.017044
0.142857,0.142857,1.000000,0.003972
0.666667,0.666667,1.000000,-0.006266
0.800000,0.800000,1.000000,0.006797
0.571429,0.571429,1.000000,-0.000536
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,-0.010700
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.036657
0.571429,0.571429,1.000000,0.003554
0.400000,0.400000,1.000000,0.002788
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.053928
0.571429,0.571429,1.000000,-0.004296
0.600000,0.600000,1.000000,0.014749
0.285714,0.285714,1.000000,0.014925
0.666667,0.666667,1.000000,-0.008822
0.800000,0.800000,1.000000,-0.006320
0.571429,0.571429,1.000000,0.004144
0.800000,0.800000,1.000000,-0.006320
0.285714,0.285714,1.000000,-0.008822
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.003059
0.571429,0.571429,1.000000,-0.003081
0.800000,0.800000,1.000000,0.010285
0.285714,0.285714,1.000000,0.010337
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.018340
0.571429,0.571429,1.000000,0.010032
0.600000,0.600000,1.000000,0.018340
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.009592
0.571429,0.571429,1.000000,0.005398
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.007481
0.666667,0.666667,1.000000,-0.060838
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.000515
0.800000,0.800000,1.000000,0.015954
0.285714,0.285714,1.000000,0.001853
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.002996
0.800000,0.800000,1.000000,0.094589
0.142857,0.142857,1.000000,0.011854
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.002100
0.571429,0.571429,1.000000,0.003597
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.021968
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.428571,0.428571,1.000000,0.006016
0.600000,0.600000,1.000000,0.034390
0.285714,0.285714,1.000000,0.118968
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.045211
0.428571,0.428571,1.000000,0.000708
0.800000,0.800000,1.000000,0.018522
0.285714,0.285714,1.000000,0.001924
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.034587
0.428571,0.428571,1.000000,0.000785
0.600000,0.600000,1.000000,0.003601
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.017998
0.428571,0.428571,1.000000,0.000300
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.003869
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.000144
0.800000,0.800000,1.000000,0.081922
0.285714,0.285714,1.000000,0.081922
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.006191
0.428571,0.428571,1.000000,0.000517
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.020353
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.014083
0.285714,0.285714,1.000000,0.000008
1.000000,1.000000,1.000000,0.000000
0.285714,0.285714,1.000000,0.014083
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.031140
0.285714,0.285714,1.000000,0.000257
0.800000,0.800000,1.000000,0.031140
0.666667,0.666667,1.000000,0.120439
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000840
0.142857,0.142857,1.000000,0.034277
0.666667,0.666667,1.000000,0.132932
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.009129
0.000000,0.000000,1.000000,0.012000
0.333333,0.333333,1.000000,0.071319
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.012521
0.142857,0.142857,1.000000,0.070896
0.333333,0.333333,1.000000,0.073177
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.042834
0.000000,0.000000,1.000000,0.017162
0.000000,0.000000,1.000000,-0.023643
0.800000,0.800000,1.000000,0.007732
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.007732
0.000000,0.000000,1.000000,-0.023643
0.000000,0.000000,1.000000,0.019401
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.074115
0.000000,0.000000,1.000000,0.009477
0.666667,0.666667,1.000000,0.019547
0.800000,0.800000,1.000000,0.000455
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.005069
0.000000,0.000000,1.000000,-0.061711
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.116148
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.001612
0.000000,0.000000,1.000000,0.006604
0.333333,0.333333,1.000000,0.017322
0.800000,0.800000,1.000000,-0.054817
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.032815
0.000000,0.000000,1.000000,-0.079851
0.666667,0.666667,1.000000,0.024813
0.800000,0.800000,1.000000,-0.004177
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.016039
0.142857,0.142857,1.000000,0.007968
0.333333,0.333333,1.000000,0.024771
0.800000,0.800000,1.000000,-0.078778
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.026736
0.142857,0.142857,1.000000,-0.005328
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.108845
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000018
0.142857,0.142857,1.000000,0.022442
0.666667,0.666667,1.000000,-0.011324
0.800000,0.800000,1.000000,-0.010228
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000557
0.285714,0.285714,1.000000,-0.023555
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.081341
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.022089
0.000000,0.000000,1.000000,0.016849
0.666667,0.666667,1.000000,-0.031087
0.600000,0.600000,1.000000,0.033624
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,-0.008640
0.285714,0.285714,1.000000,-0.053165
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.036398
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000008
0.285714,0.285714,1.000000,0.123980
0.333333,0.333333,1.000000,0.077255
0.400000,0.400000,1.000000,0.044643
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.028945
0.666667,0.666667,1.000000,0.009918
0.400000,0.400000,1.000000,0.005873
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.041864
0.000000,0.000000,1.000000,-0.009335
0.333333,0.333333,1.000000,-0.004875
0.600000,0.600000,1.000000,0.011931
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.011931
0.142857,0.142857,1.000000,-0.004875
0.666667,0.666667,1.000000,-0.066277
0.600000,0.600000,1.000000,0.027124
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.020074
0.000000,0.000000,1.000000,-0.027688
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.024760
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.083449
0.000000,0.000000,1.000000,0.012001
0.666667,0.666667,1.000000,-0.050840
0.400000,0.400000,1.000000,0.011982
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.011982
0.285714,0.285714,1.000000,-0.050840
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,0.022380
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.000879
0.285714,0.285714,1.000000,0.149125
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.072720
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.003739
0.142857,0.142857,1.000000,0.058264
0.333333,0.333333,1.000000,-0.011583
0.600000,0.600000,1.000000,0.035910
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,-0.067347
0.000000,0.000000,1.000000,-0.002833
0.666667,0.666667,1.000000,0.135995
0.200000,0.200000,1.000000,0.004071
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.014335
0.666667,0.666667,1.000000,-0.066677
0.600000,0.600000,1.000000,0.023141
1.000000,1.000000,1.000000,0.000000
0.400000,0.400000,1.000000,-0.003545
0.142857,0.142857,1.000000,0.000379
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.009733
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.082765
0.142857,0.142857,1.000000,0.055428
0.666667,0.666667,1.000000,0.120515
0.000000,0.000000,1.000000,0.000512
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.034347
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000901
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.114297
0.142857,0.142857,1.000000,0.014758
1.000000,1.000000,1.000000,0.000000
0.000000,0.000000,1.000000,0.001826
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.042005
0.285714,0.285714,1.000000,0.144216
0.666667,0.666667,1.000000,-0.076406
0.400000,0.400000,1.000000,0.016537
1.000000,1.000000,1.000000,0.000000
0.600000,0.600000,1.000000,0.027423
0.142857,0.142857,1.000000,0.007006
0.000000,0.000000,1.000000,-0.038151
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.081276
0.800000,0.800000,1.000000,0.055686
0.000000,0.000000,1.000000,-0.093204
0.333333,0.333333,1.000000,0.015553
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.100031
0.600000,0.600000,1.000000,0.060297
0.000000,0.000000,1.000000,-0.085993
1.000000,1.000000,1.000000,0.000000
0.200000,0.200000,1.000000,0.001950
1.000000,1.000000,1.000000,0.000000
0.800000,0.800000,1.000000,0.117264
0.000000,0.000000,1.000000,0.003566
0.333333,0.333333,1.000000,0.031771
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.121418
0.400000,0.400000,1.000000,0.020509
0.142857,0.142857,1.000000,0.000727
0.666667,0.666667,1.000000,0.010621
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.056449
0.400000,0.400000,1.000000,0.015145
0.000000,0.000000,1.000000,-0.043627
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.070308
0.200000,0.200000,1.000000,0.000000
0.000000,0.000000,1.000000,0.000977
1.000000,1.000000,1.000000,0.000000
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,0.069263
0.000000,0.000000,1.000000,0.000000
0.142857,0.142857,1.000000,0.003259
0.666667,0.666667,1.000000,-0.034291
1.000000,1.000000,1.000000,0.000000
0.857143,0.857143,1.000000,-0.049906
0.000000,0.000000,1.000000,0.000127
0.285714,0.285714,1.000000,0.015876
0.333333,0.333333,1.000000,-0.138498
0.800000,0.800000,1.000000,0.054659
0.857143,0.857143,1.000000,-0.060587
0.800000,0.800000,1.000000,0.018413
